site,monitor,date,start_hour,value,variable,units,quality,prelim,name,latitude,longitude,obs_type,monitoring_id,flag 
3789,-,2017-10-03,17,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-03,18,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-03,19,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-03,20,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-03,21,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-03,22,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-03,23,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-04,0,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-04,1,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-04,2,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-04,3,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-04,4,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-04,5,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-04,6,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-04,7,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-04,8,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-04,9,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-04,10,-1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-04,11,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-04,12,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-04,13,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-04,14,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-04,15,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-04,16,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-04,17,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-04,18,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-04,19,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-04,20,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-04,21,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-04,22,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-04,23,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-05,0,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-05,1,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-05,2,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-05,3,0.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-05,4,-2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-05,5,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-05,6,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-05,7,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-05,8,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-05,9,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-05,10,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-05,11,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-05,12,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-05,13,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-05,14,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-05,15,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-05,16,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-05,17,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-05,18,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-05,19,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-05,20,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-05,21,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-05,22,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-05,23,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-06,0,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-06,1,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-06,2,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-06,3,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-06,4,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-06,5,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-06,6,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-06,7,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-06,8,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-06,9,986.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),3,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-06,10,986.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),3,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-06,11,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-06,12,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-06,13,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-06,14,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-06,15,15.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-06,16,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-06,17,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-06,18,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-06,19,13.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-06,20,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-06,21,986.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),3,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-06,22,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-06,23,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-07,0,0.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-07,1,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-07,2,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-07,3,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-07,4,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-07,5,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-07,6,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-07,7,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-07,8,0.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-07,9,-3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-07,10,0.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-07,11,0.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-07,12,-1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-07,13,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-07,14,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-07,15,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-07,16,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-07,17,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-07,18,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-07,19,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-07,20,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-07,21,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-07,22,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-07,23,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-08,0,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-08,1,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-08,2,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-08,3,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-08,4,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-08,5,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-08,6,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-08,7,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-08,8,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-08,9,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-08,10,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-08,11,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-08,12,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-08,13,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-08,14,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-08,15,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-08,16,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-08,17,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-08,18,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-08,19,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-08,20,0.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-08,21,0.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-08,22,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-08,23,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-09,0,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-09,1,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-09,2,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-09,3,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-09,4,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-09,5,0.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-09,6,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-09,7,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-09,8,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-09,9,-3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-09,10,0.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-09,11,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-09,12,15.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-09,13,13.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-09,14,17.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
3789,-,2017-10-09,15,14.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Auburn-11645 Atwood Road                ,38.935679999999998,-121.09959000000001,H,, 
