site,monitor,date,start_hour,value,variable,units,quality,prelim,name,latitude,longitude,obs_type,monitoring_id,flag 
3803,-,10/23/2017,5,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/23/2017,6,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/23/2017,7,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/23/2017,8,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/23/2017,9,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/23/2017,10,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/23/2017,11,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/23/2017,12,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/23/2017,13,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/23/2017,14,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/23/2017,15,11,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/23/2017,16,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/23/2017,17,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/23/2017,18,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/23/2017,19,23,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/23/2017,20,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/23/2017,21,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/23/2017,22,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/23/2017,23,22,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/24/2017,0,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/24/2017,1,13,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/24/2017,2,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/24/2017,3,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/24/2017,4,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/24/2017,5,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/24/2017,6,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/24/2017,8,3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/24/2017,9,2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/24/2017,10,3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/24/2017,11,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/24/2017,12,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/24/2017,13,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/24/2017,14,11,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/24/2017,15,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/24/2017,17,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/24/2017,18,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/24/2017,19,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/24/2017,20,22,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/24/2017,21,14,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/24/2017,22,13,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/24/2017,23,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/25/2017,0,11,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/25/2017,2,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/25/2017,3,11,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/25/2017,4,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/25/2017,5,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/25/2017,6,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/25/2017,7,25,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/25/2017,8,31,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/25/2017,9,30,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/25/2017,10,25,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/25/2017,11,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/25/2017,12,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/25/2017,13,21,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/25/2017,14,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/25/2017,15,14,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/25/2017,16,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/25/2017,17,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/25/2017,18,21,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/25/2017,19,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/25/2017,20,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/25/2017,21,21,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/25/2017,22,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/25/2017,23,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/26/2017,0,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/26/2017,1,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/26/2017,2,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/26/2017,3,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/26/2017,4,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),1,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/26/2017,5,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/26/2017,6,14,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/26/2017,7,24,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/26/2017,8,31,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/26/2017,9,24,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/26/2017,10,25,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/26/2017,11,24,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/26/2017,12,23,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),1,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/26/2017,13,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/26/2017,14,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/26/2017,15,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/26/2017,16,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/26/2017,17,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/26/2017,18,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/26/2017,19,22,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/26/2017,20,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/26/2017,21,14,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/26/2017,22,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/26/2017,23,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/27/2017,0,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/27/2017,1,11,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/27/2017,2,11,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/27/2017,3,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/27/2017,4,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/27/2017,5,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/27/2017,6,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/27/2017,7,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/27/2017,8,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/27/2017,9,26,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/27/2017,10,26,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/27/2017,11,22,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/27/2017,12,22,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),1,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/27/2017,13,24,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),1,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/27/2017,14,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/27/2017,15,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/27/2017,16,13,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/27/2017,17,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/27/2017,18,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/27/2017,19,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/27/2017,20,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/27/2017,21,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/27/2017,22,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/27/2017,23,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/28/2017,0,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/28/2017,1,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/28/2017,2,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/28/2017,3,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/28/2017,4,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/28/2017,5,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/28/2017,6,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/28/2017,7,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/28/2017,8,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/28/2017,9,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/28/2017,10,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/28/2017,11,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/28/2017,12,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/28/2017,13,13,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/28/2017,14,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/28/2017,15,13,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/28/2017,16,14,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/28/2017,17,13,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/28/2017,18,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/28/2017,19,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/28/2017,20,13,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/28/2017,21,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/28/2017,22,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/28/2017,23,14,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/29/2017,0,14,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/29/2017,1,11,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/29/2017,2,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/29/2017,3,13,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/29/2017,4,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/29/2017,5,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/29/2017,6,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/29/2017,7,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/29/2017,8,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/29/2017,9,23,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/29/2017,10,25,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/29/2017,11,24,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/29/2017,12,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/29/2017,13,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/29/2017,14,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/29/2017,15,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/29/2017,16,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/29/2017,17,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/29/2017,18,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/29/2017,19,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/29/2017,20,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/29/2017,21,13,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/29/2017,22,11,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/29/2017,23,11,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/30/2017,0,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/30/2017,1,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/30/2017,2,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
3803,-,10/30/2017,3,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Oakland-Laney College                   ,37.793635,-122.263356,H,, 
